model_name,pred_len,dataset,mae,mse,rmse,mape,mspe,exp_name,lookback_len,pwindow,pconstructor,mae_identity,mse_identity,rmse_identity,mape_identity,mspe_identity,exp_name_identity,lookback_len_identity,mse_diff,improvement
Crossformer,96,ETTh1,0.37449023,0.20353316,0.45114648,0.26782444,0.0963629,long_term_forecast_96_96ETTh1_w1251_iprollcov.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,iprollcov.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.16759404,45.15811290576385
Crossformer,96,ETTh1,0.37413642,0.20442538,0.45213425,0.2683289,0.09755596,long_term_forecast_96_96ETTh1_w501_pmutual_info.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,pmutual_info.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.16670182,44.917704765374246
Crossformer,96,ETTh1,0.37605566,0.20552114,0.4533444,0.26909864,0.09761965,long_term_forecast_96_96ETTh1_w1001_iprollcov.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,iprollcov.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.16560606,44.622452894856536
Crossformer,96,ETTm2,0.38206726,0.2062661,0.45416528,0.76700467,12.786282,long_term_forecast_96_96ETTm2_w501_prollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.01602593999999999,7.209407948210826
Crossformer,96,ETTh1,0.3781713,0.20765051,0.45568687,0.27094898,0.09915812,long_term_forecast_96_96ETTh1_w501_prollcov.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.16347668999999998,44.04869543380275
Crossformer,96,ETTh1,0.37832668,0.20814577,0.45622995,0.27044645,0.09853363,long_term_forecast_96_96ETTh1_w1501_iprollcorr.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,iprollcorr.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.16298142999999998,43.915247925778544
Autoformer,720,ETTm2,0.3548217,0.20816438,0.45625034,0.8653623,28.994642,long_term_forecast_720_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,,identity,0.3548217,0.20816438,0.45625034,0.8653623,28.994642,long_term_forecast_720_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTm2,0.38893914,0.20931502,0.45750958,0.6877345,9.761132,long_term_forecast_96_96ETTm2_w501_pmutual_info.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,pmutual_info.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.012977020000000006,5.837824872181661
Crossformer,192,ETTm1,0.39280763,0.21066341,0.45898083,0.28685686,0.105283104,long_term_forecast_192_96ETTm1_w1501_prollcov.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcov.csv,0.46582225,0.2957632,0.5438411,0.3442928,0.15261978,long_term_forecast_192_96ETTm1.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.08509979000000001,28.772947411983647
iTransformer,336,ETTh2,0.37044087,0.21486475,0.46353504,0.76699877,20.778168,long_term_forecast_336_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,,identity,0.37044087,0.21486475,0.46353504,0.76699877,20.778168,long_term_forecast_336_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
iTransformer,336,ETTh2,0.36795458,0.21532269,0.46402875,0.7793532,21.613043,long_term_forecast_336_96ETTh2_w1501_prollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcorr.csv,0.37044087,0.21486475,0.46353504,0.76699877,20.778168,long_term_forecast_336_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0004579400000000178,-0.21312942211322133
Autoformer,192,ETTh2,0.36840776,0.21599798,0.46475583,0.9053137,27.578619,long_term_forecast_192_96ETTh2_w1251_iprollcov.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,iprollcov.csv,0.36814815,0.22094366,0.47004643,0.8986323,28.640665,long_term_forecast_192_96ETTh2.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.00494567999999998,2.2384349023637884
TimeXer,720,ETTh2,0.3755972,0.21926728,0.46825984,0.7196875,25.946167,long_term_forecast_720_96ETTh2_w501_prollcov.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.38445047,0.22990258,0.47948158,0.72530746,25.62558,long_term_forecast_720_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.010635299999999986,4.6260028921815435
Autoformer,96,ETTh2,0.37501943,0.21949844,0.4685066,1.1110159,49.838665,long_term_forecast_96_96ETTh2_w501_prollcov.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.34541154,0.19672126,0.4435327,0.9619697,41.456734,long_term_forecast_96_96ETTh2.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-0.02277717999999998,-11.578402863015405
Crossformer,96,ETTh1,0.3923861,0.22055684,0.4696348,0.28056285,0.1044972,long_term_forecast_96_96ETTh1_w501_prollcorr.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.15057036,40.571092606524125
Autoformer,192,ETTh2,0.36814815,0.22094366,0.47004643,0.8986323,28.640665,long_term_forecast_192_96ETTh2.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.36814815,0.22094366,0.47004643,0.8986323,28.640665,long_term_forecast_192_96ETTh2.csv_Autoformer_ETTh2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTh2,0.36806893,0.22227834,0.47146404,0.82872736,23.093834,long_term_forecast_96_96ETTh2_w501_prollcov.csv_Crossformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.6394149,0.5319783,0.72936845,0.99554044,17.80327,long_term_forecast_96_96ETTh2.csv_Crossformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.30969996,58.216652822116984
Crossformer,96,ETTm2,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,,identity,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTm2,0.39931008,0.22315395,0.47239172,0.7651718,12.170046,long_term_forecast_96_96ETTm2_w1001_prollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0008619099999999935,-0.3877376805755139
Crossformer,96,ETTm2,0.39555123,0.2248637,0.47419795,0.7739543,14.336747,long_term_forecast_96_96ETTm2_w1251_pentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,pentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0025716600000000034,-1.1568835303324416
Crossformer,96,ETTm2,0.40851402,0.22504595,0.4743901,0.758582,11.369019,long_term_forecast_96_96ETTm2_w1501_prollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcorr.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0027539099999999983,-1.2388702717380244
Crossformer,96,ETTm2,0.4035703,0.22600828,0.47540328,0.8006925,13.960765,long_term_forecast_96_96ETTm2_w751_iprollcov.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,iprollcov.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0037162400000000095,-1.6717827592926897
Crossformer,96,ETTm2,0.39303133,0.22646716,0.47588566,0.6684825,9.078172,long_term_forecast_96_96ETTm2_w1501_pmutual_info.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,pmutual_info.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.004175120000000004,-1.8782139027560343
Crossformer,96,ETTm2,0.4028539,0.22744349,0.47691035,0.86865115,18.597101,long_term_forecast_96_96ETTm2_w1001_pentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,pentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.005151450000000002,-2.317424411598365
PatchTST,336,ETTh2,0.37991688,0.22758038,0.47705385,0.7718048,23.625568,long_term_forecast_336_96ETTh2_w1501_pmutual_info.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pmutual_info.csv,0.38281238,0.2323618,0.4820392,0.72687036,21.120527,long_term_forecast_336_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0047814200000000084,2.0577478742202926
Crossformer,96,ETTh1,0.40011153,0.228666,0.47819033,0.28588966,0.1080853,long_term_forecast_96_96ETTh1_w1001_prollcorr.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.14246119999999998,38.38608433981664
TimeXer,720,ETTh2,0.38445047,0.22990258,0.47948158,0.72530746,25.62558,long_term_forecast_720_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.38445047,0.22990258,0.47948158,0.72530746,25.62558,long_term_forecast_720_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTm2,0.4135301,0.23065662,0.48026726,0.91188514,18.944647,long_term_forecast_96_96ETTm2_w501_prollcov.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.00836458000000001,-3.762878778745299
Crossformer,96,ETTm2,0.3838833,0.23186226,0.48152077,0.6692788,8.689447,long_term_forecast_96_96ETTm2_w1501_prollcov.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcov.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.00957021999999999,-4.305246377693052
PatchTST,336,ETTh2,0.38281238,0.2323618,0.4820392,0.72687036,21.120527,long_term_forecast_336_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.38281238,0.2323618,0.4820392,0.72687036,21.120527,long_term_forecast_336_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTm2,0.412789,0.23343153,0.48314753,0.7624463,12.099154,long_term_forecast_96_96ETTm2_w1001_ipmutual_info.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,ipmutual_info.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.011139490000000002,-5.011196082414828
TimeXer,336,ETTh2,0.37679133,0.23364533,0.48336872,0.7910341,22.371647,long_term_forecast_336_96ETTh2_w501_prollcov.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.38542643,0.24102923,0.49094728,0.80011404,23.322226,long_term_forecast_336_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.007383899999999999,3.06348736209297
Crossformer,96,ETTm2,0.4112893,0.23425683,0.48400086,0.74154097,10.931627,long_term_forecast_96_96ETTm2_w1251_prollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,prollcorr.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.011964790000000003,-5.382464437323083
Autoformer,96,TrafficL,0.33600935,0.23485291,0.48461625,0.9431629,72.980064,long_term_forecast_96_96TrafficL_w751_pfarm.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,pfarm.csv,0.3555377,0.25181118,0.5018079,1.0669078,104.36406,long_term_forecast_96_96TrafficL.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.016958270000000025,6.73451830057745
Crossformer,96,ETTh1,0.40981844,0.23702669,0.48685387,0.29366738,0.112490684,long_term_forecast_96_96ETTh1_w751_pmutual_info.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,pmutual_info.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.13410050999999998,36.13330146645139
Crossformer,96,ETTm2,0.41607317,0.23756057,0.48740184,0.8641347,16.833162,long_term_forecast_96_96ETTm2_w751_ipentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,ipentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.015268530000000002,-6.868680497961152
Crossformer,96,ETTm2,0.4151874,0.23895082,0.48882595,0.8600361,17.037579,long_term_forecast_96_96ETTm2_w501_ipentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,ipentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.016658780000000012,-7.494096504760139
Crossformer,96,ETTm2,0.3919724,0.23948945,0.4893766,0.7807403,14.154871,long_term_forecast_96_96ETTm2_w1251_iprollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,iprollcorr.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.017197409999999996,-7.73640387663004
Crossformer,96,ETTm2,0.39983687,0.24082641,0.4907407,0.8381888,15.96424,long_term_forecast_96_96ETTm2_w1501_pentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,pentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.018534369999999994,-8.337846915256163
TimeXer,336,ETTh2,0.38542643,0.24102923,0.49094728,0.80011404,23.322226,long_term_forecast_336_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.38542643,0.24102923,0.49094728,0.80011404,23.322226,long_term_forecast_336_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Crossformer,96,ETTh1,0.42264038,0.24280035,0.49274775,0.30372497,0.115733474,long_term_forecast_96_96ETTh1_w1501_ipfarm.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,ipfarm.csv,0.5442154,0.3711272,0.6092021,0.39201534,0.17808746,long_term_forecast_96_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.12832685,34.57759226486229
Crossformer,720,ETTh1,0.4183782,0.24394917,0.4939121,0.28505018,0.103740424,long_term_forecast_720_96ETTh1_w1001_pmutual_info.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,pmutual_info.csv,0.4996994,0.33155593,0.57580894,0.34804842,0.1516523,long_term_forecast_720_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.08760676,26.42292056124588
Crossformer,96,ETTm2,0.42024845,0.24448948,0.49445876,0.7945951,13.585877,long_term_forecast_96_96ETTm2_w1501_ipmutual_info.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,ipmutual_info.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.022197440000000013,-9.985710689415605
Crossformer,96,ETTm2,0.4231514,0.24469653,0.4946681,0.8489658,15.909874,long_term_forecast_96_96ETTm2_w1001_ipentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,ipentropy.csv,0.3951471,0.22229204,0.47147855,0.82073414,15.836727,long_term_forecast_96_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.02240449,-10.078853925673632
