,mae,mse,rmse,mape,mspe,exp_name,model_name,features_powerset,pred_len,dataset
0,0.68615174,0.5975441,0.7730098,0.48933977,0.27683458,long_term_forecast_192_96powerset_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['MULL'],192,ETTh1
0,0.70135844,0.5992708,0.7741258,0.5111959,0.3119767,long_term_forecast_720_96powerset_HUFL_HULL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'MULL']",720,ETTh1
0,0.714689,0.59975004,0.7744353,0.50163114,0.2687996,long_term_forecast_336_96powerset_HUFL_MUFL_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'MULL']",336,ETTh1
0,0.70692486,0.6006302,0.7750034,0.5159961,0.305634,long_term_forecast_336_96powerset_HUFL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.7140721,0.600871,0.7751587,0.5246677,0.30552083,long_term_forecast_192_96powerset_HUFL_MUFL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.6866801,0.6033416,0.7767507,0.4876035,0.29482365,long_term_forecast_720_96powerset_HUFL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'LUFL']",720,ETTh1
0,0.6559474,0.6046856,0.7776153,0.4717365,0.2883322,long_term_forecast_96_96powerset_HULL_MULL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.67761695,0.60548943,0.778132,0.49659723,0.3101382,long_term_forecast_192_96powerset_HUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'LULL']",192,ETTh1
0,0.70926976,0.6058101,0.778338,0.5251537,0.32539365,long_term_forecast_336_96powerset_HUFL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.6831123,0.60581076,0.77833843,0.47890696,0.28277233,long_term_forecast_720_96powerset_HULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'LULL']",720,ETTh1
0,0.70682037,0.6066677,0.77888876,0.51758707,0.3078382,long_term_forecast_336_96powerset_HUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.71315575,0.60694,0.7790635,0.52343315,0.3151425,long_term_forecast_336_96powerset_MUFL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.68809885,0.6080093,0.7797495,0.5065866,0.31523532,long_term_forecast_192_96powerset_MUFL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'MULL', 'LULL']",192,ETTh1
0,0.73014694,0.6080926,0.7798029,0.5266799,0.2983679,long_term_forecast_336_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.69471824,0.60989153,0.78095555,0.49053887,0.29143983,long_term_forecast_720_96powerset_HUFL_MUFL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL', 'LUFL']",720,ETTh1
0,0.6794893,0.6121259,0.78238475,0.5157269,0.35497293,long_term_forecast_96_96powerset_HUFL_MUFL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL', 'MULL', 'LULL']",96,ETTh1
0,0.72740346,0.6130329,0.78296417,0.53829026,0.31676635,long_term_forecast_96_96powerset_HUFL_HULL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MULL', 'LUFL']",96,ETTh1
0,0.7278815,0.61423,0.78372824,0.5386179,0.31835243,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.7089196,0.61706746,0.7855364,0.5010793,0.28017244,long_term_forecast_192_96powerset_HUFL_MUFL_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'MULL']",192,ETTh1
0,0.72419906,0.6171384,0.7855816,0.5301979,0.30787194,long_term_forecast_96_96powerset_MUFL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.7128421,0.61742914,0.7857666,0.5226012,0.31471598,long_term_forecast_336_96powerset_HUFL_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.6934485,0.6177085,0.78594434,0.5120142,0.3241082,long_term_forecast_192_96powerset_HULL_MUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'LULL']",192,ETTh1
0,0.69838786,0.6180715,0.78617525,0.5170332,0.32724726,long_term_forecast_336_96powerset_HUFL_MULL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.6923419,0.61857325,0.78649426,0.49230877,0.30351636,long_term_forecast_720_96powerset_HUFL_MUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL']",720,ETTh1
0,0.72632784,0.61893356,0.7867233,0.53747964,0.32311267,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.7269591,0.61937886,0.78700626,0.5210512,0.30627555,long_term_forecast_720_96powerset_HUFL_HULL_MUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL']",720,ETTh1
0,0.7284739,0.620825,0.78792447,0.5335283,0.31235072,long_term_forecast_192_96powerset_HULL_MUFL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.6780872,0.6210454,0.78806436,0.48756707,0.29981744,long_term_forecast_96_96powerset_HULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'LULL']",96,ETTh1
0,0.7153727,0.62179923,0.78854245,0.5352096,0.3382458,long_term_forecast_96_96powerset_HUFL_HULL_MUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'MUFL']",96,ETTh1
0,0.7249641,0.6222831,0.78884923,0.5252174,0.31892878,long_term_forecast_720_96powerset_HUFL_MUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'MULL', 'LUFL']",720,ETTh1
0,0.7382445,0.6223304,0.7888792,0.52716404,0.2921048,long_term_forecast_336_96powerset_HUFL_MULL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.74577326,0.62321085,0.78943706,0.54519886,0.31800923,long_term_forecast_336_96powerset_MUFL_MULL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.7385859,0.62351835,0.7896318,0.5302039,0.29788527,long_term_forecast_336_96powerset_HUFL_HULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL']",336,ETTh1
0,0.7162027,0.62476945,0.7904236,0.528782,0.32641035,long_term_forecast_336_96powerset_HUFL_HULL_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.696784,0.62544554,0.7908512,0.51540744,0.32964057,long_term_forecast_192_96powerset_HUFL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MULL', 'LULL']",192,ETTh1
0,0.7362379,0.62753147,0.79216886,0.5300413,0.30171752,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",192,ETTh1
0,0.731342,0.62860435,0.7928457,0.53502816,0.3148745,long_term_forecast_192_96powerset_MUFL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.7128413,0.628797,0.7929672,0.50641304,0.28785178,long_term_forecast_96_96powerset_HULL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL', 'LUFL']",96,ETTh1
0,0.6757098,0.6289657,0.79307353,0.48730028,0.30187547,long_term_forecast_192_96powerset_HUFL_HULL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'MULL', 'LUFL']",192,ETTh1
0,0.70786774,0.6292358,0.7932438,0.5229737,0.33113343,long_term_forecast_336_96powerset_MUFL_MULL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.73790985,0.63025194,0.7938841,0.5457338,0.3237471,long_term_forecast_96_96powerset_HUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.70685655,0.6313976,0.7946053,0.5020443,0.3081375,long_term_forecast_720_96powerset_MUFL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'LUFL']",720,ETTh1
0,0.7164827,0.6321314,0.7950669,0.5343076,0.34434867,long_term_forecast_336_96powerset_HUFL_HULL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'MULL', 'LULL']",336,ETTh1
0,0.73308676,0.6331294,0.7956943,0.52804613,0.3162178,long_term_forecast_720_96powerset_HUFL_HULL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MULL', 'LUFL', 'LULL']",720,ETTh1
0,0.7176811,0.63348776,0.7959194,0.5119438,0.3089654,long_term_forecast_720_96powerset_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MULL', 'LUFL']",720,ETTh1
0,0.74291676,0.6343698,0.7964733,0.5261777,0.291068,long_term_forecast_336_96powerset_HUFL_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MULL']",336,ETTh1
0,0.7205192,0.6347345,0.79670227,0.52897066,0.32997856,long_term_forecast_336_96powerset_HUFL_MUFL_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL', 'MULL']",336,ETTh1
0,0.7262177,0.63569456,0.7973046,0.53323895,0.32602543,long_term_forecast_336_96powerset_HULL_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.74381226,0.6430152,0.80188227,0.5494178,0.33032387,long_term_forecast_96_96powerset_HUFL_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.74222046,0.6432313,0.802017,0.5436916,0.32500553,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL']",192,ETTh1
0,0.7389329,0.64367044,0.80229074,0.53201866,0.320968,long_term_forecast_720_96powerset_HUFL_HULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'LUFL', 'LULL']",720,ETTh1
0,0.7397395,0.6448092,0.8030001,0.5406713,0.32383132,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",192,ETTh1
0,0.7476529,0.6449497,0.8030876,0.53315014,0.3121634,long_term_forecast_720_96powerset_HUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL', 'LUFL', 'LULL']",720,ETTh1
0,0.73412377,0.64510727,0.8031857,0.5404001,0.33757645,long_term_forecast_336_96powerset_MUFL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.721497,0.64609706,0.80380166,0.5159167,0.3017089,long_term_forecast_192_96powerset_HULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'LULL']",192,ETTh1
0,0.7346212,0.64853454,0.80531645,0.53761536,0.3286209,long_term_forecast_336_96powerset_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.71582526,0.6520212,0.8074783,0.5191849,0.3221508,long_term_forecast_336_96powerset_HULL_MUFL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.74094045,0.6528197,0.8079726,0.54751235,0.3477353,long_term_forecast_336_96powerset_MUFL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'MULL', 'LUFL']",336,ETTh1
0,0.763464,0.65303403,0.80810523,0.56131315,0.34344,long_term_forecast_336_96powerset_HUFL_MUFL_MULL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.7502701,0.6533309,0.8082889,0.5529419,0.33510244,long_term_forecast_192_96powerset_HUFL_HULL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MULL', 'LUFL']",192,ETTh1
0,0.75776345,0.6533627,0.80830854,0.54654443,0.31712103,long_term_forecast_336_96powerset_HUFL_HULL_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MULL']",336,ETTh1
0,0.7331031,0.65626156,0.8100997,0.542773,0.34886262,long_term_forecast_336_96powerset_HULL_MUFL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.75814205,0.6625508,0.81397223,0.5613693,0.3417978,long_term_forecast_96_96powerset_MUFL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.73715234,0.66278535,0.8141163,0.5361241,0.33403087,long_term_forecast_336_96powerset_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['LULL'],336,ETTh1
0,0.74962,0.6660781,0.81613606,0.5401602,0.3333257,long_term_forecast_720_96powerset_HUFL_HULL_MUFL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'LUFL', 'LULL']",720,ETTh1
0,0.74551225,0.66703755,0.81672364,0.5369312,0.33666965,long_term_forecast_720_96powerset_HUFL_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LULL']",720,ETTh1
0,0.76569533,0.66711164,0.816769,0.5538024,0.32457766,long_term_forecast_192_96powerset_HUFL_HULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL']",192,ETTh1
0,0.71909237,0.6677049,0.8171321,0.52165926,0.32840952,long_term_forecast_336_96powerset_HUFL_HULL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'MULL', 'LUFL']",336,ETTh1
0,0.77193534,0.6679107,0.81725806,0.5592815,0.32973936,long_term_forecast_336_96powerset_HUFL_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.73407227,0.66861665,0.81768984,0.5388672,0.3393011,long_term_forecast_96_96powerset_HUFL_HULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'LUFL']",96,ETTh1
0,0.730159,0.6694108,0.8181753,0.53791684,0.3481817,long_term_forecast_192_96powerset_HULL_MUFL_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'MULL']",192,ETTh1
0,0.72401774,0.6701524,0.8186284,0.514042,0.312719,long_term_forecast_336_96powerset_HULL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MULL', 'LULL']",336,ETTh1
0,0.73127943,0.67396796,0.8209555,0.5278056,0.34627366,long_term_forecast_720_96powerset_HUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['HUFL'],720,ETTh1
0,0.7460004,0.67402464,0.82099,0.531765,0.3131469,long_term_forecast_192_96powerset_HUFL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MULL', 'LUFL']",192,ETTh1
0,0.71713966,0.67450094,0.82128006,0.5220286,0.33531457,long_term_forecast_192_96powerset_HULL_MUFL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'LUFL']",192,ETTh1
0,0.7580086,0.67516726,0.8216856,0.54608667,0.33639356,long_term_forecast_720_96powerset_HUFL_HULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'LUFL']",720,ETTh1
0,0.73276424,0.6762968,0.8223727,0.53072387,0.33296302,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL']",192,ETTh1
