,mae,mse,rmse,mape,mspe,exp_name,model_name,pred_len,lookback_len,pwindow,pconstructor,dataset
0,0.19827443,0.07501544,0.27388948,0.5174985,10.9235525,long_term_forecast_ETTh1_96_96ETTm2_w1251_iprollcov.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,iprollcov.csv,ETTm2
0,0.19846287,0.07503479,0.2739248,0.5385528,11.793541,long_term_forecast_ETTh1_96_96ETTm2_w1001_prollcov.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,prollcov.csv,ETTm2
0,0.21343635,0.075292096,0.27439407,0.17467801,0.062375866,long_term_forecast_96_96ETTm1_w501_prandomwalk.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,prandomwalk.csv,ETTm1
0,0.21054167,0.075536475,0.27483898,0.1636949,0.048291206,long_term_forecast_ETTh1_192_96ETTh1_w501_pfarm.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,501,pfarm.csv,ETTh1
0,0.20120388,0.0755728,0.2749051,0.54259217,11.655859,long_term_forecast_96_96ETTm2_w751_ipsmoothrandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,ipsmoothrandomwalk.csv,ETTm2
0,0.19844125,0.07559373,0.27494314,0.550991,13.441351,long_term_forecast_96_96ETTm2_w1251_ipsmoothrandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,ipsmoothrandomwalk.csv,ETTm2
0,0.20015132,0.0756582,0.27506036,0.5432908,12.716517,long_term_forecast_ETTh1_96_96ETTm2_w1001_pfarm.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,pfarm.csv,ETTm2
0,0.1979374,0.07575421,0.27523482,0.5306934,11.594972,long_term_forecast_ETTh1_96_96ETTm2_w1501_iprollcov.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,iprollcov.csv,ETTm2
0,0.19919764,0.07576608,0.2752564,0.5231666,10.674259,long_term_forecast_ETTh1_96_96ETTm2_w501_prollcorr.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prollcorr.csv,ETTm2
0,0.199551,0.0758165,0.27534795,0.5397596,12.178823,long_term_forecast_ETTh1_96_96ETTm2.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,,identity,ETTm2
0,0.22023363,0.07589579,0.2754919,0.1665935,0.04284477,long_term_forecast_96_96ETTm1_w1251_iprollcov.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,iprollcov.csv,ETTm1
0,0.1999597,0.07599706,0.27567565,0.5341868,11.545614,long_term_forecast_96_96ETTm2_w501_ipsmoothrandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,ipsmoothrandomwalk.csv,ETTm2
0,0.2217682,0.07604618,0.27576473,0.1640619,0.0403576,long_term_forecast_96_96ETTm1_w1001_pmutual_info.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,pmutual_info.csv,ETTm1
0,0.19989772,0.076132774,0.27592167,0.5313409,12.439094,long_term_forecast_ETTh1_96_96ETTm2_w1251_ipmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,ipmutual_info.csv,ETTm2
0,0.19949445,0.07619348,0.27603167,0.5319028,11.622639,long_term_forecast_96_96ETTm2_w1501_ipsmoothrandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipsmoothrandomwalk.csv,ETTm2
0,0.20082504,0.07631205,0.27624637,0.54045165,11.809325,long_term_forecast_ETTh1_96_96ETTm2_w751_prollcov.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcov.csv,ETTm2
0,0.20010379,0.07661136,0.27678758,0.53350955,11.954937,long_term_forecast_96_96ETTm2_w1251_psmoothrandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,psmoothrandomwalk.csv,ETTm2
0,0.20076089,0.07670974,0.27696523,0.519321,10.364507,long_term_forecast_ETTh1_96_96ETTm2_w1001_ipmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipmutual_info.csv,ETTm2
0,0.22879899,0.07676995,0.2770739,0.16846491,0.04143689,long_term_forecast_96_96ETTm1_w1001_psmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,psmoothrandomwalk.csv,ETTm1
0,0.20262846,0.07686899,0.27725258,0.5452721,11.716138,long_term_forecast_ETTh1_96_96ETTm2_w501_pfarm.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pfarm.csv,ETTm2
0,0.22835465,0.076876834,0.2772667,0.16834645,0.04141378,long_term_forecast_96_96ETTm1_w1501_psmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,psmoothrandomwalk.csv,ETTm1
0,0.20164552,0.076903306,0.27731445,0.5507286,13.721949,long_term_forecast_ETTh1_96_96ETTm2_w1501_pmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,pmutual_info.csv,ETTm2
0,0.20144032,0.077090144,0.27765113,0.5326261,11.335581,long_term_forecast_ETTh1_96_96ETTm2_w1001_ipentropy.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipentropy.csv,ETTm2
0,0.2198341,0.07717267,0.2777997,0.1628019,0.041059006,long_term_forecast_96_96ETTm1_w1501_pmutual_info.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,pmutual_info.csv,ETTm1
0,0.21921659,0.07722629,0.2778962,0.1778079,0.057994056,long_term_forecast_96_96ETTm1_w1251_ipsmoothrandomwalk.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1251,ipsmoothrandomwalk.csv,ETTm1
0,0.20059171,0.077260785,0.27795824,0.5163165,10.9468975,long_term_forecast_ETTh1_96_96ETTm2_w501_prollcov.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prollcov.csv,ETTm2
0,0.22978178,0.07770367,0.2787538,0.16977382,0.041973412,long_term_forecast_96_96ETTm1_w501_psmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,501,psmoothrandomwalk.csv,ETTm1
0,0.20478295,0.077982455,0.2792534,0.55762225,13.087384,long_term_forecast_96_96ETTm2_w501_iprandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,iprandomwalk.csv,ETTm2
0,0.21541494,0.07801075,0.27930406,0.16651842,0.048788354,long_term_forecast_192_96ETTh1_w751_pmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,192,96,751,pmutual_info.csv,ETTh1
0,0.21871391,0.07814237,0.27953956,0.18002558,0.06323798,long_term_forecast_96_96ETTm1_w1001_pmutual_info.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,pmutual_info.csv,ETTm1
0,0.20267719,0.078272544,0.2797723,0.5425564,11.898813,long_term_forecast_ETTh1_96_96ETTm2_w751_prollcorr.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcorr.csv,ETTm2
0,0.20153148,0.07828044,0.2797864,0.53601545,11.392109,long_term_forecast_ETTh1_96_96ETTm2_w1001_pmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,pmutual_info.csv,ETTm2
0,0.23045497,0.07839137,0.2799846,0.1685645,0.041344006,long_term_forecast_96_96ETTm1_w1251_ipsmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,ipsmoothrandomwalk.csv,ETTm1
0,0.20352003,0.07873955,0.2806057,0.54406637,12.107798,long_term_forecast_ETTh1_96_96ETTm2_w501_pmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pmutual_info.csv,ETTm2
0,0.2029543,0.07951378,0.2819819,0.54425615,12.219512,long_term_forecast_96_96ETTm2_w501_prandomwalk.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prandomwalk.csv,ETTm2
0,0.22658353,0.079551645,0.282049,0.1701474,0.044083882,long_term_forecast_96_96ETTm1_w1251_iprollcorr.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,iprollcorr.csv,ETTm1
0,0.22750285,0.0796317,0.2821909,0.16669913,0.04103686,long_term_forecast_96_96ETTm1.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,,identity,ETTm1
0,0.22048964,0.079727225,0.2823601,0.17760469,0.057446104,long_term_forecast_96_96ETTm1_w501_iprandomwalk.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,iprandomwalk.csv,ETTm1
0,0.21940383,0.07976395,0.28242514,0.16692159,0.048144773,long_term_forecast_336_96ETTh1_w1251_pmutual_info.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,336,96,1251,pmutual_info.csv,ETTh1
0,0.21821964,0.08034597,0.28345364,0.16996396,0.05188346,long_term_forecast_720_96ETTm1_w1501_ipmutual_info.csv_iTransformer_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,720,96,1501,ipmutual_info.csv,ETTm1
0,0.21866192,0.080479115,0.28368843,0.17098211,0.052879263,long_term_forecast_720_96ETTm1.csv_iTransformer_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,720,96,,identity,ETTm1
0,0.21821263,0.08063572,0.2839643,0.16821936,0.049896996,long_term_forecast_720_96ETTm1.csv_TimeXer_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,720,96,,identity,ETTm1
0,0.21954985,0.08070049,0.2840783,0.1724227,0.051162872,long_term_forecast_96_96ETTh1_w501_pmutual_info.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,pmutual_info.csv,ETTh1
0,0.21940899,0.08070111,0.2840794,0.16651924,0.0480074,long_term_forecast_ETTh1_336_96ETTh1_w751_pmutual_info.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,336,96,751,pmutual_info.csv,ETTh1
0,0.22013932,0.08079111,0.28423777,0.17250803,0.053922404,long_term_forecast_720_96ETTm1.csv_PatchTST_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,720,96,,identity,ETTm1
0,0.21964684,0.08160588,0.28566742,0.1702992,0.051836215,long_term_forecast_720_96ETTm1_w751_iprollcorr.csv_TimeXer_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,720,96,751,iprollcorr.csv,ETTm1
0,0.22906035,0.081655785,0.28575477,0.18987112,0.06697801,long_term_forecast_96_96ETTm1_w1501_iprollcorr.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1501,iprollcorr.csv,ETTm1
0,0.2069902,0.0822083,0.2867199,0.54231215,11.404284,long_term_forecast_ETTh1_96_96ETTm2_w751_pmutual_info.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,pmutual_info.csv,ETTm2
0,0.2210825,0.082646415,0.2874829,0.17332517,0.051651444,long_term_forecast_96_96ETTh1_w751_pmutual_info.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,751,pmutual_info.csv,ETTh1
0,0.22781171,0.082777575,0.28771093,0.18617642,0.064309604,long_term_forecast_96_96ETTm1_w1251_prollcov.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1251,prollcov.csv,ETTm1
0,0.23954216,0.083135955,0.28833306,0.17394519,0.042912897,long_term_forecast_96_96ETTm1_w501_iprandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,501,iprandomwalk.csv,ETTm1
0,0.23985426,0.083230115,0.28849632,0.1769295,0.04459386,long_term_forecast_96_96ETTm1_w751_psmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,751,psmoothrandomwalk.csv,ETTm1
0,0.22690691,0.08372944,0.2893604,0.18127489,0.057178937,long_term_forecast_96_96ETTh1_w1501_prollcorr.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1501,prollcorr.csv,ETTh1
0,0.2349435,0.083954416,0.28974888,0.17268069,0.04353558,long_term_forecast_96_96ETTm1_w1501_ipfarm.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,ipfarm.csv,ETTm1
0,0.2244956,0.08409235,0.28998682,0.1695525,0.04906817,long_term_forecast_336_96ETTh1.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,336,96,,identity,ETTh1
0,0.22454937,0.0841726,0.29012513,0.16953154,0.04905226,long_term_forecast_ETTh1_336_96ETTh1_w1501_pfarm.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,336,96,1501,pfarm.csv,ETTh1
0,0.22171739,0.084351376,0.29043308,0.17306727,0.051589333,long_term_forecast_96_96ETTh1_w1251_prollcorr.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1251,prollcorr.csv,ETTh1
0,0.22823812,0.08462761,0.29090825,0.18737634,0.068250634,long_term_forecast_96_96ETTm1_w1251_pmutual_info.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1251,pmutual_info.csv,ETTm1
0,0.2251871,0.085037135,0.29161128,0.17485051,0.052247304,long_term_forecast_96_96ETTh1_w1001_pmutual_info.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,pmutual_info.csv,ETTh1
0,0.23900768,0.08504519,0.29162508,0.17970027,0.047228973,long_term_forecast_96_96ETTm1_w501_pentropy.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,501,pentropy.csv,ETTm1
0,0.22580554,0.08508201,0.2916882,0.17056295,0.049595945,long_term_forecast_ETTh1_336_96ETTh1_w1251_iprollcorr.csv_iTransformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,iTransformer,336,96,1251,iprollcorr.csv,ETTh1
0,0.22736087,0.08539877,0.2922307,0.17004424,0.04784595,long_term_forecast_336_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,336,96,,identity,ETTh1
0,0.23429644,0.085535325,0.29246423,0.19228491,0.06871127,long_term_forecast_336_96ETTm1_w1251_ipfarm.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,336,96,1251,ipfarm.csv,ETTm1
0,0.22662097,0.08556911,0.29252198,0.17741196,0.053724226,long_term_forecast_96_96ETTh1_w1001_pentropy.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,pentropy.csv,ETTh1
0,0.22536911,0.085586,0.29255083,0.1769331,0.05722956,long_term_forecast_720_96ETTm1_w501_pmutual_info.csv_PatchTST_ETTm1_ftMS_sl96_ll48_pl720_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,720,96,501,pmutual_info.csv,ETTm1
0,0.2276615,0.0858271,0.2929626,0.17042576,0.04843785,long_term_forecast_336_96ETTh1_w751_pmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,336,96,751,pmutual_info.csv,ETTh1
0,0.23480499,0.086353295,0.2938593,0.1915841,0.067255266,long_term_forecast_336_96ETTm1.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,336,96,,identity,ETTm1
0,0.22753522,0.08666221,0.29438445,0.17464946,0.051978014,long_term_forecast_192_96ETTh1_w501_pmutual_info.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,192,96,501,pmutual_info.csv,ETTh1
0,0.22781771,0.08668004,0.29441473,0.17698239,0.05135315,long_term_forecast_96_96ETTh1_w1001_prollcov.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,prollcov.csv,ETTh1
0,0.22857074,0.08689124,0.2947732,0.17784935,0.052812506,long_term_forecast_96_96ETTh1_w501_iprollcorr.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,iprollcorr.csv,ETTh1
0,0.23322311,0.08716655,0.2952398,0.16955084,0.045634326,long_term_forecast_720_96ETTh1_w751_pmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,720,96,751,pmutual_info.csv,ETTh1
0,0.23374677,0.087315805,0.29549247,0.18624109,0.05906468,long_term_forecast_96_96ETTh1_w501_ipsmoothrandomwalk.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,ipsmoothrandomwalk.csv,ETTh1
0,0.22982003,0.088338524,0.29721797,0.1817043,0.056542702,long_term_forecast_96_96ETTh1_w501_iprandomwalk.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,iprandomwalk.csv,ETTh1
0,0.23300318,0.08836263,0.29725853,0.17274354,0.04808479,long_term_forecast_336_96ETTh1_w1001_pfarm.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,336,96,1001,pfarm.csv,ETTh1
0,0.23311158,0.088455945,0.29741544,0.17279229,0.048091646,long_term_forecast_336_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,336,96,,identity,ETTh1
0,0.24415883,0.08931974,0.2988641,0.17910735,0.045666587,long_term_forecast_96_96ETTm1_w1251_ipfarm.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,ipfarm.csv,ETTm1
0,0.22802386,0.08934007,0.2988981,0.17613395,0.052769106,long_term_forecast_96_96ETTh1_w1501_prollcov.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1501,prollcov.csv,ETTh1
0,0.24382558,0.089433365,0.29905412,0.18557468,0.052076727,long_term_forecast_96_96ETTm1_w1001_ipentropy.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,ipentropy.csv,ETTm1
0,0.25006324,0.089574166,0.29928944,0.18263145,0.04684582,long_term_forecast_96_96ETTm1_w1501_ipsmoothrandomwalk.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,ipsmoothrandomwalk.csv,ETTm1
0,0.24460302,0.08985922,0.29976526,0.18497345,0.050487243,long_term_forecast_96_96ETTm1_w1251_prollcov.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,prollcov.csv,ETTm1
0,0.23485006,0.09004132,0.30006886,0.19390221,0.07317603,long_term_forecast_96_96ETTm1_w751_pmutual_info.csv_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,751,pmutual_info.csv,ETTm1
