model_name,pred_len,dataset,mse,pwindow,pconstructor,mse_identity,mse_diff,improvement
iTransformer,192,ETTm2,0.120098054,1251,ipfarm.csv,0.12018147,8.341600000000282e-05,0.06940837052500924
PatchTST,96,ETTh2,0.1362615,1001,pentropy.csv,0.13635339,9.188999999998337e-05,0.06739106376451907
PatchTST,96,ETTh2,0.13626224,1251,prollcorr.csv,0.13635339,9.11499999999843e-05,0.06684835631881561
PatchTST,96,ETTm1,0.029385997,1501,ipentropy.csv,0.029405579,1.9582000000000627e-05,0.06659280539927687
iTransformer,96,ETTm2,0.07576608,501,prollcorr.csv,0.0758165,5.041999999999547e-05,0.06650267421998572
PatchTST,96,ETTh2,0.13626644,1001,ipfarm.csv,0.13635339,8.69500000000023e-05,0.06376812487023778
iTransformer,192,ETTh2,0.19383776,751,ipfarm.csv,0.19396114,0.00012338000000000626,0.06361067995373004
PatchTST,96,ETTm1,0.029386934,1251,prollcov.csv,0.029405579,1.864500000000116e-05,0.0634063352399936
PatchTST,96,ETTm1,0.029387472,1251,ipentropy.csv,0.029405579,1.8106999999999845e-05,0.06157675045269419
iTransformer,192,Traffic,0.15542144,1501,ipfarm.csv,0.15551504,9.359999999999924e-05,0.06018710473276362
iTransformer,192,ETTh1,0.072443195,1251,ipentropy.csv,0.07248679,4.35949999999935e-05,0.060141992768604456
PatchTST,96,ETTh1,0.05673742,1001,pfarm.csv,0.056771465,3.404500000000338e-05,0.059968507066011735
PatchTST,96,ETTh2,0.13627927,1251,ipentropy.csv,0.13635339,7.411999999998309e-05,0.05435875118321818
PatchTST,96,ETTh2,0.13628177,1251,ipfarm.csv,0.13635339,7.161999999999447e-05,0.05252528008287471
TimeXer,96,ETTh2,0.14423159,1501,ipfarm.csv,0.14430724,7.565000000001043e-05,0.052422872199627976
PatchTST,96,ETTm1,0.02939041,751,pentropy.csv,0.029405579,1.5169000000002375e-05,0.05158544914215896
iTransformer,96,ETTh1,0.05865793,751,iprollcov.csv,0.058687977,3.0047000000005264e-05,0.05119787993374736
PatchTST,96,ETTm1,0.029391097,1251,ipfarm.csv,0.029405579,1.448199999999969e-05,0.04924915778736984
PatchTST,96,ETTh2,0.13628873,1501,ipentropy.csv,0.13635339,6.465999999999417e-05,0.047420896539495036
TimeXer,96,ETTh1,0.056612875,1251,pentropy.csv,0.056639295,2.6419999999999222e-05,0.046646060831087716
PatchTST,96,ETTm1,0.02939246,1501,iprollcov.csv,0.029405579,1.3119000000002407e-05,0.04461398294521732
PatchTST,96,ETTm2,0.06438894,1501,ipmutual,0.06441702,2.8079999999999772e-05,0.0435909640029914
PatchTST,96,ETTm1,0.029392766,1251,ipmutual,0.029405579,1.2813000000000407e-05,0.0435733640884963
TimeXer,96,Traffic,0.16836554,1001,pfarm.csv,0.1684373,7.176000000000404e-05,0.04260339010421328
PatchTST,96,ETTh2,0.13629611,501,pentropy.csv,0.13635339,5.727999999999289e-05,0.04200848985125555
PatchTST,96,ETTh2,0.1362967,1501,pentropy.csv,0.13635339,5.668999999999813e-05,0.04157579067157636
PatchTST,96,ETTh2,0.1362968,1001,ipentropy.csv,0.13635339,5.6589999999995255e-05,0.04150245182756018
TimeXer,96,Weather,0.0013338883,751,prollcorr.csv,0.0013344327,5.444000000000282e-07,0.040796362379311314
PatchTST,96,ETTh1,0.056748502,1501,prollcorr.csv,0.056771465,2.2963000000000844e-05,0.04044813710549982
PatchTST,96,ETTm1,0.029394122,1001,ipentropy.csv,0.029405579,1.145699999999944e-05,0.038961994252857395
PatchTST,96,ETTh1,0.056750014,1251,prollcorr.csv,0.056771465,2.145099999999872e-05,0.03778482728955246
PatchTST,96,ETTm1,0.029394789,1001,pentropy.csv,0.029405579,1.0790000000000105e-05,0.03669371720244007
iTransformer,96,ECL,0.27867725,1251,ipfarm.csv,0.2787739,9.665000000003143e-05,0.03466967316525379
TimeXer,96,ETTh1,0.05661986,501,iprollcov.csv,0.056639295,1.9434999999998204e-05,0.03431363331764317
iTransformer,192,ETTh2,0.19390245,1001,pfarm.csv,0.19396114,5.869000000000013e-05,0.03025863840561059
iTransformer,192,ETTh1,0.07246688,751,pfarm.csv,0.07248679,1.9909999999997985e-05,0.02746707365576264
iTransformer,96,Traffic,0.15635331,1001,pfarm.csv,0.15639566,4.234999999999656e-05,0.02707875653326733
PatchTST,96,ETTh1,0.056756783,1501,pentropy.csv,0.056771465,1.4682000000001971e-05,0.025861583807995744
PatchTST,96,ETTm1,0.029398242,501,ipentropy.csv,0.029405579,7.336999999999622e-06,0.024951047554614112
TimeXer,96,ETTh1,0.056626443,1251,ipentropy.csv,0.056639295,1.2852000000000696e-05,0.022690960401256222
TimeXer,96,Traffic,0.16839999,1251,ipfarm.csv,0.1684373,3.731000000001261e-05,0.02215067565201568
PatchTST,96,ETTh1,0.056758936,1251,pentropy.csv,0.056771465,1.2528999999997237e-05,0.022069185637533285
iTransformer,192,Weather,0.0015824888,1501,prollcov.csv,0.0015828296,3.4079999999998833e-07,0.021531060576576805
PatchTST,96,ETTm2,0.0644034,501,pfarm.csv,0.06441702,1.362000000000585e-05,0.02114348040316961
PatchTST,96,ETTh1,0.056759983,501,ipentropy.csv,0.056771465,1.1482000000000159e-05,0.02022494927689493
PatchTST,96,ETTm2,0.06440421,751,prollcov.csv,0.06441702,1.2810000000001986e-05,0.019886048749231156
PatchTST,96,ETTh2,0.13632686,1001,prollcov.csv,0.13635339,2.6529999999996834e-05,0.019456795316931126
TimeXer,96,ETTm1,0.028490292,1251,prollcov.csv,0.028495742,5.450000000000593e-06,0.019125664458923698
TimeXer,96,ETTm1,0.028490722,501,pentropy.csv,0.028495742,5.020000000001412e-06,0.017616667079598813
iTransformer,192,Traffic,0.15548784,1001,pfarm.csv,0.15551504,2.7200000000004998e-05,0.01749026975140475
PatchTST,96,ETTh2,0.13632965,1501,ipfarm.csv,0.13635339,2.373999999999432e-05,0.01741064156893666
TimeXer,96,ETTh1,0.056630056,751,ipentropy.csv,0.056639295,9.239000000001163e-06,0.01631199682129017
iTransformer,192,Traffic,0.1554897,1501,prollcov.csv,0.15551504,2.533999999998482e-05,0.016294243952215053
iTransformer,96,ETTh2,0.1371005,1251,ipmutual,0.13711844,1.7940000000021827e-05,0.013083579422302228
iTransformer,96,ETTh1,0.058681305,1251,pentropy.csv,0.058687977,6.671999999999234e-06,0.01136859769420785
iTransformer,192,ETTh1,0.0724801,1251,pentropy.csv,0.07248679,6.68999999998976e-06,0.009229267843133571
PatchTST,96,ETTh1,0.05676642,1001,pentropy.csv,0.056771465,5.045000000002131e-06,0.008886506627937347
iTransformer,192,ETTh1,0.07248095,501,pentropy.csv,0.07248679,5.839999999993073e-06,0.008056640389225503
PatchTST,96,ETTh2,0.13634427,751,ipfarm.csv,0.13635339,9.12000000000135e-06,0.006688502574084406
TimeXer,96,ETTm1,0.028493874,1501,ipentropy.csv,0.028495742,1.8680000000020902e-06,0.006555365359505606
PatchTST,96,ETTm1,0.029403714,1501,pentropy.csv,0.029405579,1.8650000000001998e-06,0.006342333881608656
PatchTST,96,ETTm1,0.029403903,751,ipmutual,0.029405579,1.6760000000025366e-06,0.005699598705410754
PatchTST,96,ETTh2,0.13634624,1251,pmutual,0.13635339,7.149999999983558e-06,0.00524372734699413
PatchTST,96,ETTh1,0.056769047,751,ipentropy.csv,0.056771465,2.417999999997089e-06,0.004259181967555512
PatchTST,96,ETTh2,0.13634878,501,ipentropy.csv,0.13635339,4.609999999988235e-06,0.0033809207090401165
PatchTST,96,ETTh1,0.05677076,1001,ipentropy.csv,0.056771465,7.049999999966805e-07,0.0012418210451265975
TimeXer,96,Traffic,0.1684373,501,pmutual,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,,identity,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,1501,pmutual,0.1684373,0.0,0.0
iTransformer,96,Traffic,0.15639566,1251,pmutual,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1251,ipentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1001,pmutual,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1001,pentropy.csv,0.15639566,0.0,0.0
TimeXer,96,Traffic,0.1684373,751,pentropy.csv,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,1001,pmutual,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,1001,ipmutual,0.1684373,0.0,0.0
iTransformer,96,Traffic,0.15639566,751,ipmutual,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1501,pmutual,0.15639566,0.0,0.0
TimeXer,96,Traffic,0.1684373,1501,ipentropy.csv,0.1684373,0.0,0.0
iTransformer,96,Weather,0.0013943221,,identity,0.0013943221,0.0,0.0
iTransformer,96,ETTm2,0.0758165,,identity,0.0758165,0.0,0.0
TimeXer,96,Traffic,0.1684373,1251,pentropy.csv,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,1251,pmutual,0.1684373,0.0,0.0
iTransformer,192,ECL,0.3166597,751,pentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,501,ipentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,751,ipentropy.csv,0.3166597,0.0,0.0
iTransformer,96,Traffic,0.15639566,,identity,0.15639566,0.0,0.0
iTransformer,192,ETTh1,0.07248679,,identity,0.07248679,0.0,0.0
iTransformer,96,Traffic,0.15639566,501,ipentropy.csv,0.15639566,0.0,0.0
iTransformer,192,ECL,0.3166597,1501,ipentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,,identity,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,1501,pentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,1251,ipentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,501,pentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,1001,pentropy.csv,0.3166597,0.0,0.0
iTransformer,192,ECL,0.3166597,1251,pentropy.csv,0.3166597,0.0,0.0
TimeXer,96,Traffic,0.1684373,751,ipentropy.csv,0.1684373,0.0,0.0
iTransformer,192,ECL,0.3166597,1001,ipentropy.csv,0.3166597,0.0,0.0
TimeXer,96,Traffic,0.1684373,1501,ipmutual,0.1684373,0.0,0.0
TimeXer,96,Weather,0.0013344327,,identity,0.0013344327,0.0,0.0
iTransformer,192,Weather,0.0015828296,,identity,0.0015828296,0.0,0.0
iTransformer,96,Traffic,0.15639566,501,pentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1001,ipentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,1251,pentropy.csv,0.15639566,0.0,0.0
TimeXer,96,Traffic,0.1684373,1001,pentropy.csv,0.1684373,0.0,0.0
TimeXer,96,ECL,0.26882008,1001,ipentropy.csv,0.26882008,0.0,0.0
TimeXer,96,Traffic,0.1684373,751,pmutual,0.1684373,0.0,0.0
TimeXer,96,ECL,0.26882008,501,ipentropy.csv,0.26882008,0.0,0.0
iTransformer,96,ETTh2,0.13711844,,identity,0.13711844,0.0,0.0
TimeXer,96,ECL,0.26882008,1001,pentropy.csv,0.26882008,0.0,0.0
PatchTST,96,ETTh2,0.13635339,,identity,0.13635339,0.0,0.0
PatchTST,96,ETTm1,0.029405579,,identity,0.029405579,0.0,0.0
iTransformer,96,ETTh1,0.058687977,,identity,0.058687977,0.0,0.0
TimeXer,96,ECL,0.26882008,1501,ipentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ECL,0.26882008,,identity,0.26882008,0.0,0.0
PatchTST,96,ETTm2,0.06441702,,identity,0.06441702,0.0,0.0
iTransformer,192,Traffic,0.15551504,751,pentropy.csv,0.15551504,0.0,0.0
iTransformer,96,Traffic,0.15639566,1501,ipentropy.csv,0.15639566,0.0,0.0
TimeXer,96,ECL,0.26882008,751,ipentropy.csv,0.26882008,0.0,0.0
iTransformer,192,Traffic,0.15551504,1251,ipmutual,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1001,pentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,501,ipmutual,0.15551504,0.0,0.0
TimeXer,96,Traffic,0.1684373,1001,ipentropy.csv,0.1684373,0.0,0.0
iTransformer,192,Traffic,0.15551504,501,pentropy.csv,0.15551504,0.0,0.0
PatchTST,96,ETTh1,0.056771465,,identity,0.056771465,0.0,0.0
iTransformer,96,Traffic,0.15639566,1251,ipmutual,0.15639566,0.0,0.0
iTransformer,96,ETTm1,0.030397011,,identity,0.030397011,0.0,0.0
iTransformer,96,Traffic,0.15639566,1001,ipmutual,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,751,pmutual,0.15639566,0.0,0.0
iTransformer,192,ETTm1,0.04461782,,identity,0.04461782,0.0,0.0
iTransformer,192,ETTh2,0.19396114,,identity,0.19396114,0.0,0.0
TimeXer,96,ECL,0.26882008,1251,ipentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ECL,0.26882008,751,pentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ECL,0.26882008,501,pentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ECL,0.26882008,1251,pentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ECL,0.26882008,1501,pentropy.csv,0.26882008,0.0,0.0
TimeXer,96,ETTh2,0.14430724,,identity,0.14430724,0.0,0.0
iTransformer,96,Traffic,0.15639566,1501,pentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,751,pentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,501,pmutual,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,751,ipentropy.csv,0.15639566,0.0,0.0
iTransformer,96,Traffic,0.15639566,501,ipmutual,0.15639566,0.0,0.0
TimeXer,96,ETTh1,0.056639295,,identity,0.056639295,0.0,0.0
iTransformer,192,Traffic,0.15551504,501,ipentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1251,pmutual,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1251,pentropy.csv,0.15551504,0.0,0.0
iTransformer,192,ETTm2,0.12018147,,identity,0.12018147,0.0,0.0
iTransformer,192,Traffic,0.15551504,1501,pentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,501,pmutual,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,751,ipentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1001,pmutual,0.15551504,0.0,0.0
TimeXer,96,ETTm1,0.028495742,,identity,0.028495742,0.0,0.0
iTransformer,96,ECL,0.2787739,1251,pentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,501,ipentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,751,pentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,1001,pentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,1501,pentropy.csv,0.2787739,0.0,0.0
TimeXer,96,ETTm2,0.06781768,,identity,0.06781768,0.0,0.0
iTransformer,96,ECL,0.2787739,,identity,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,751,ipentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,501,pentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,1251,ipentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,1501,ipentropy.csv,0.2787739,0.0,0.0
iTransformer,96,ECL,0.2787739,1001,ipentropy.csv,0.2787739,0.0,0.0
iTransformer,192,Traffic,0.15551504,1501,ipentropy.csv,0.15551504,0.0,0.0
iTransformer,96,Traffic,0.15639566,1501,ipmutual,0.15639566,0.0,0.0
TimeXer,96,Traffic,0.1684373,751,ipmutual,0.1684373,0.0,0.0
iTransformer,192,Traffic,0.15551504,751,ipmutual,0.15551504,0.0,0.0
TimeXer,96,Traffic,0.1684373,501,ipmutual,0.1684373,0.0,0.0
iTransformer,192,Traffic,0.15551504,1001,ipentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1001,ipmutual,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1251,ipentropy.csv,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,1501,ipmutual,0.15551504,0.0,0.0
iTransformer,192,Traffic,0.15551504,,identity,0.15551504,0.0,0.0
TimeXer,96,Traffic,0.1684373,1501,pentropy.csv,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,1251,ipmutual,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,501,pentropy.csv,0.1684373,0.0,0.0
TimeXer,96,Traffic,0.1684373,501,ipentropy.csv,0.1684373,0.0,0.0
iTransformer,192,Traffic,0.15551504,1501,pmutual,0.15551504,0.0,0.0
TimeXer,96,Traffic,0.1684373,1251,ipentropy.csv,0.1684373,0.0,0.0
iTransformer,192,Traffic,0.15551504,751,pmutual,0.15551504,0.0,0.0
PatchTST,96,ETTh1,0.056771763,1251,ipentropy.csv,0.056771465,-2.980000000027405e-07,-0.0005249115907132933
iTransformer,192,Traffic,0.15551665,751,pfarm.csv,0.15551504,-1.61000000001299e-06,-0.0010352696433817527
PatchTST,96,ETTh2,0.13635619,751,ipmutual,0.13635339,-2.799999999997249e-06,-0.002053487632392014
PatchTST,96,ETTh1,0.056773167,1251,prollcov.csv,0.056771465,-1.7019999999992597e-06,-0.002997984991226243
PatchTST,96,ETTh2,0.13636142,751,pentropy.csv,0.13635339,-8.030000000019966e-06,-0.005889109174344669
iTransformer,192,ETTh1,0.0724915,751,pentropy.csv,0.07248679,-4.710000000004988e-06,-0.0064977356563933756
TimeXer,96,ETTh2,0.1443177,1501,pentropy.csv,0.14430724,-1.0459999999989922e-05,-0.007248423571811035
PatchTST,96,ETTh2,0.1363633,1501,pfarm.csv,0.13635339,-9.910000000001862e-06,-0.007267879441795955
PatchTST,96,ETTm2,0.06442184,1501,prollcorr.csv,0.06441702,-4.819999999988722e-06,-0.007482494533259567
PatchTST,96,ETTh2,0.13636549,751,iprollcov.csv,0.13635339,-1.2100000000014877e-05,-0.00887400012571369
PatchTST,96,ETTh1,0.056776606,1501,ipentropy.csv,0.056771465,-5.141000000000173e-06,-0.009055605663866826
iTransformer,192,ETTm1,0.044622168,751,ipmutual,0.04461782,-4.347999999994301e-06,-0.00974498529958277
PatchTST,96,ETTm1,0.029408779,1001,prollcorr.csv,0.029405579,-3.199999999998343e-06,-0.010882288697659524
PatchTST,96,ETTh2,0.13636905,1251,prollcov.csv,0.13635339,-1.5660000000000673e-05,-0.011484862972604256
TimeXer,96,ETTm1,0.028499443,501,iprollcorr.csv,0.028495742,-3.7009999999983167e-06,-0.01298790535090582
iTransformer,96,ETTh1,0.058696486,1251,ipmutual,0.058687977,-8.508999999996825e-06,-0.01449871069843969
TimeXer,96,ETTh1,0.056647807,501,ipentropy.csv,0.056639295,-8.512000000002184e-06,-0.015028435647022415
PatchTST,96,ETTh1,0.0567809,751,ipfarm.csv,0.056771465,-9.43500000000208e-06,-0.016619264625286807
PatchTST,96,ETTh1,0.0567811,751,pentropy.csv,0.056771465,-9.635000000000893e-06,-0.016971554283478317
PatchTST,96,ETTh1,0.056782123,1501,pfarm.csv,0.056771465,-1.0657999999996726e-05,-0.018773515885131247
TimeXer,96,Weather,0.0013347405,1251,pentropy.csv,0.0013344327,-3.0780000000001084e-07,-0.023065981521586728
iTransformer,96,Traffic,0.15643196,1001,ipfarm.csv,0.15639566,-3.6300000000016874e-05,-0.023210362742813247
PatchTST,96,ETTm1,0.029412774,1251,pfarm.csv,0.029405579,-7.194999999998036e-06,-0.02446814599364983
PatchTST,96,ETTm1,0.029413039,1251,prollcorr.csv,0.029405579,-7.45999999999733e-06,-0.025369335526422822
PatchTST,96,ETTm1,0.029413294,751,ipentropy.csv,0.029405579,-7.714999999998418e-06,-0.02623651790702172
PatchTST,96,ETTm1,0.0294133,1001,pmutual,0.029405579,-7.720999999998729e-06,-0.026256922198330895
PatchTST,96,ETTm1,0.029413428,501,iprollcov.csv,0.029405579,-7.848999999997275e-06,-0.02669221374623256
PatchTST,96,ETTh2,0.13639139,1251,iprollcorr.csv,0.13635339,-3.800000000001025e-05,-0.027868760725355088
PatchTST,96,ETTm1,0.02941454,501,pentropy.csv,0.029405579,-8.960999999998304e-06,-0.0304738090686747
PatchTST,96,ETTh2,0.13639577,501,prollcov.csv,0.13635339,-4.238000000000852e-05,-0.031081002093170197
iTransformer,96,ETTh1,0.058706686,1001,ipentropy.csv,0.058687977,-1.87089999999987e-05,-0.03187876113023746
PatchTST,96,ETTh1,0.05679054,1251,ipfarm.csv,0.056771465,-1.907500000000034e-05,-0.03359962615021533
PatchTST,96,ETTh2,0.1364014,1001,pfarm.csv,0.13635339,-4.8010000000014985e-05,-0.03520997901116722
PatchTST,96,ETTm1,0.029415965,1001,iprollcov.csv,0.029405579,-1.0385999999997647e-05,-0.03531982825435148
PatchTST,96,ETTh1,0.056792382,501,ipmutual,0.056771465,-2.091700000000224e-05,-0.03684421390218173
PatchTST,96,ETTm1,0.029417133,1251,pentropy.csv,0.029405579,-1.1554000000000425e-05,-0.039291863629008716
TimeXer,96,ETTh1,0.05666253,1001,ipentropy.csv,0.056639295,-2.3235000000003392e-05,-0.041022756374357046
iTransformer,192,ETTh1,0.07251789,1001,ipentropy.csv,0.07248679,-3.110000000000612e-05,-0.04290436919610611
TimeXer,96,Traffic,0.16851264,1251,pfarm.csv,0.1684373,-7.533999999997931e-05,-0.0447288100675915
TimeXer,96,Traffic,0.16851434,1001,ipfarm.csv,0.1684373,-7.704000000000044e-05,-0.04573808770385208
iTransformer,192,Traffic,0.1555875,1501,pfarm.csv,0.15551504,-7.245999999999642e-05,-0.04659356419803282
iTransformer,192,Traffic,0.15558828,751,ipfarm.csv,0.15551504,-7.324000000000219e-05,-0.0470951234041429
TimeXer,96,ETTh2,0.14437672,1251,ipentropy.csv,0.14430724,-6.947999999998289e-05,-0.04814727244453077
PatchTST,96,ETTh1,0.0568001,1501,ipfarm.csv,0.056771465,-2.8634999999999078e-05,-0.05043907181186724
PatchTST,96,ETTh2,0.13642347,751,prollcov.csv,0.13635339,-7.008000000000014e-05,-0.05139586188506215
iTransformer,96,ETTm1,0.030412856,1001,ipfarm.csv,0.030397011,-1.5844999999996973e-05,-0.05212683576025607
iTransformer,192,ETTh1,0.07252783,1001,prollcov.csv,0.07248679,-4.104000000000607e-05,-0.05661721259833147
iTransformer,192,ETTh1,0.07252795,1001,pentropy.csv,0.07248679,-4.115999999999842e-05,-0.056782760003579166
PatchTST,96,ETTh2,0.13643113,1501,iprollcov.csv,0.13635339,-7.774000000002057e-05,-0.05701361733655509
PatchTST,96,ETTh1,0.05680389,1001,ipmutual,0.056771465,-3.242500000000259e-05,-0.05711496083464217
PatchTST,96,ETTh2,0.13643305,751,ipentropy.csv,0.13635339,-7.966000000000917e-05,-0.05842172314161693
PatchTST,96,ETTh1,0.056804664,1251,pfarm.csv,0.056771465,-3.319899999999765e-05,-0.058478321811842704
PatchTST,96,ETTh2,0.13643378,1251,pfarm.csv,0.13635339,-8.03900000000135e-05,-0.05895709670292284
PatchTST,96,ETTh1,0.056805056,501,pentropy.csv,0.056771465,-3.359099999999948e-05,-0.0591688095419054
iTransformer,192,Weather,0.0015837797,1251,pfarm.csv,0.0015828296,-9.501000000000301e-07,-0.06002541271656975
PatchTST,96,ETTm2,0.06445861,1251,iprollcorr.csv,0.06441702,-4.158999999999413e-05,-0.06456368208276962
iTransformer,192,Traffic,0.15561894,1251,pfarm.csv,0.15551504,-0.00010390000000001787,-0.0668102583518725
PatchTST,96,ETTh1,0.056810144,501,iprollcov.csv,0.056771465,-3.86789999999998e-05,-0.06813105844635116
iTransformer,192,Traffic,0.15562858,1001,ipfarm.csv,0.15551504,-0.00011353999999999531,-0.07300901571963414
iTransformer,96,ETTh1,0.058731172,751,ipentropy.csv,0.058687977,-4.3194999999995876e-05,-0.07360110572561715
TimeXer,96,Traffic,0.16856521,751,pfarm.csv,0.1684373,-0.0001279099999999811,-0.07593923673674483
iTransformer,96,ETTh1,0.05873361,501,pentropy.csv,0.058687977,-4.5632999999996315e-05,-0.07775527856411939
iTransformer,96,ETTh2,0.1372308,1001,pentropy.csv,0.13711844,-0.00011235999999997803,-0.0819437560695542
TimeXer,96,Weather,0.0013355602,501,iprollcov.csv,0.0013344327,-1.127500000000026e-06,-0.08449283354642209
PatchTST,96,ETTm1,0.029430833,1001,iprollcorr.csv,0.029405579,-2.525399999999886e-05,-0.08588166211588236
TimeXer,96,ETTm1,0.028520457,751,pentropy.csv,0.028495742,-2.4714999999998072e-05,-0.08673225634902951
iTransformer,96,Traffic,0.15653487,1501,pfarm.csv,0.15639566,-0.00013921000000000072,-0.08901142141668172
iTransformer,192,ETTm1,0.04465757,1001,pentropy.csv,0.04461782,-3.974999999999812e-05,-0.08908996450296791
iTransformer,96,ETTh1,0.05874041,1501,pentropy.csv,0.058687977,-5.2432999999997565e-05,-0.08934197885198455
iTransformer,192,Traffic,0.15565412,501,pfarm.csv,0.15551504,-0.00013908000000001364,-0.0894318645965134
PatchTST,96,ETTm1,0.02943282,1251,iprollcorr.csv,0.029405579,-2.7240999999997295e-05,-0.0926388832540835
PatchTST,96,ETTm1,0.0294331,1501,prollcorr.csv,0.029405579,-2.7520999999999102e-05,-0.09359108351513534
TimeXer,96,ETTm1,0.02852322,751,ipentropy.csv,0.028495742,-2.747799999999745e-05,-0.09642844183526594
iTransformer,96,ETTh2,0.13725239,1251,pentropy.csv,0.13711844,-0.0001339499999999938,-0.09768926776004291
iTransformer,96,ETTm1,0.030427411,751,ipfarm.csv,0.030397011,-3.039999999999987e-05,-0.10000983320366556
TimeXer,96,Traffic,0.16860828,1501,pfarm.csv,0.1684373,-0.00017097999999998725,-0.10150958249745587
iTransformer,192,ETTh2,0.19415917,501,pentropy.csv,0.19396114,-0.00019802999999998794,-0.10209777071839646
TimeXer,96,Weather,0.0013358006,1251,prollcov.csv,0.0013344327,-1.3679000000000382e-06,-0.10250797960811649
TimeXer,96,Traffic,0.16861309,1001,prollcorr.csv,0.1684373,-0.00017578999999998124,-0.10436524451530702
PatchTST,96,ETTh2,0.13649869,501,pmutual,0.13635339,-0.00014530000000001486,-0.10656134035245833
PatchTST,96,ETTh1,0.05683198,1001,ipfarm.csv,0.056771465,-6.05149999999971e-05,-0.1065940433279238
iTransformer,96,Traffic,0.15656582,1501,prollcorr.csv,0.15639566,-0.00017016000000000253,-0.1088009731216343
iTransformer,96,Traffic,0.15656607,1251,pfarm.csv,0.15639566,-0.00017041000000000972,-0.10896082410471603
PatchTST,96,ETTm2,0.06449025,751,ipmutual,0.06441702,-7.322999999999358e-05,-0.11368113582403155
PatchTST,96,ETTm1,0.02943945,1001,prollcov.csv,0.029405579,-3.387099999999782e-05,-0.1151856251495603
iTransformer,192,ETTh1,0.072570525,1251,ipmutual,0.07248679,-8.373500000000145e-05,-0.11551759982750161
TimeXer,96,ETTh1,0.056705687,1001,pentropy.csv,0.056639295,-6.639199999999845e-05,-0.11721897315282341
iTransformer,192,Weather,0.0015847164,1501,ipentropy.csv,0.0015828296,-1.8868000000000443e-06,-0.11920424030483409
TimeXer,96,Weather,0.0013360376,1001,prollcov.csv,0.0013344327,-1.604899999999975e-06,-0.12026833575046347
PatchTST,96,ETTm1,0.029441018,1501,ipfarm.csv,0.029405579,-3.543899999999822e-05,-0.1205179466114176
iTransformer,96,ETTh1,0.05876169,1501,ipentropy.csv,0.058687977,-7.371299999999609e-05,-0.12560153504694171
